Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
3/31/89,390.2,331.2,"50,814.8",227.7,466.1,626.9,"6,010.9","1,462.3",390.2,0.8,"1,463.3","6,88,474.7","1,432.8","9,911.3",,945.7,"2,62,630.1",331.2,,390.2,989.6,"1,462.3",466.1,478.1
4/28/89,384.4,326.1,"50,741.1",226.0,456.9,632.8,"6,013.3","1,427.9",384.4,0.8,"1,442.1","6,74,630.6","1,412.3","9,782.2",,949.9,"2,56,421.1",326.1,,384.4,979.2,"1,427.9",456.9,478.2
5/31/89,371.1,327.5,"51,266.0",227.9,443.3,642.9,"5,993.6","1,404.0",371.1,0.8,"1,395.9","6,65,771.3","1,366.9","9,537.0",,947.5,"2,48,237.2",327.5,,371.1,994.1,"1,404.0",443.3,481.4
6/30/89,367.6,330.4,"52,876.2",236.7,440.3,627.1,"5,996.8","1,379.2",367.6,0.8,"1,377.2","6,55,350.3","1,348.7","9,498.8",,945.8,"2,45,201.1",330.4,,367.6,"1,023.0","1,379.2",440.3,486.6
7/31/89,375.0,321.6,"52,532.3",230.8,444.3,608.7,"6,097.1","1,375.7",375.0,0.8,"1,398.7","6,56,946.1","1,369.8","9,573.4",,957.7,"2,48,824.2",321.6,,375.0,"1,004.9","1,375.7",444.3,493.7
8/31/89,365.1,317.7,"51,566.1",228.8,429.3,605.7,"6,049.7","1,363.5",365.1,0.8,"1,371.2","6,52,252.4","1,343.4","9,389.0",,932.6,"2,44,713.8",317.7,,365.1,993.2,"1,363.5",429.3,478.8
9/29/89,361.8,319.1,"52,484.3",230.3,427.8,610.2,"6,019.8","1,339.3",361.8,0.8,"1,356.9","6,45,309.5","1,327.5","9,298.8",,928.2,"2,42,274.4",319.1,,361.8,"1,007.8","1,339.3",427.8,468.1
10/31/89,366.9,312.3,"52,170.8",231.2,431.0,598.5,"6,144.9","1,377.3",366.9,0.8,"1,377.0","6,63,053.4","1,348.0","9,398.4",,955.6,"2,46,640.6",312.3,,366.9,980.8,"1,377.3",431.0,473.8
11/30/89,394.3,329.2,"56,600.7",250.8,461.3,638.2,"6,637.0","1,471.2",394.3,0.9,"1,480.6","7,08,286.1","1,449.2","10,173.5",,"1,018.9","2,65,357.4",329.2,,394.3,"1,036.0","1,471.2",461.3,503.4
12/29/89,409.4,328.0,"58,864.1",257.0,475.6,643.4,"6,901.5","1,675.7",409.4,0.9,"1,535.5","7,32,699.6","1,503.4","10,505.5","18,33,959.9","1,045.2","2,76,127.1",328.0,,409.4,"1,054.0","1,675.7",475.6,521.5
1/31/90,410.1,318.8,"59,445.6",248.2,480.5,621.8,"6,936.4","1,923.6",410.1,0.9,"1,535.8","7,36,780.4","1,503.8","10,503.6","18,50,391.1","1,053.5","2,79,635.2",318.8,,410.1,"1,047.1","1,923.6",480.5,524.7
2/28/90,416.8,320.2,"60,698.5",245.7,498.6,620.0,"7,062.9","1,953.7",416.8,1.0,"1,562.5","7,54,547.3","1,529.2","10,662.7","18,74,744.6","1,086.5","2,87,508.2",320.2,,416.8,"1,059.3","1,953.7",498.6,548.3
3/30/90,393.1,306.1,"60,169.5",242.0,463.6,594.4,"6,704.4","1,863.7",393.1,1.0,"1,472.1","7,17,006.2","1,441.8","10,143.1","17,71,923.1","1,038.1","2,74,225.1",306.1,,393.1,"1,026.2","1,863.7",463.6,520.0
4/30/90,374.2,287.4,"59,257.8",228.5,435.4,556.3,"6,467.5","1,771.9",374.2,0.9,"1,402.6","6,84,351.0","1,375.0","9,686.3","16,82,422.6",997.8,"2,64,044.1",287.4,,374.2,992.3,"1,771.9",435.4,489.6
5/31/90,369.1,279.1,"56,766.1",220.0,433.5,523.8,"6,373.3","1,729.5",369.1,0.9,"1,382.8","6,72,446.9","1,354.0","9,507.4","16,53,605.8",982.8,"2,61,190.2",279.1,,369.1,975.9,"1,729.5",433.5,484.5
6/29/90,352.3,269.1,"54,143.0",206.0,413.0,501.9,"6,119.0","1,653.0",352.3,0.9,"1,319.2","6,45,428.4","1,290.6","9,073.6","15,77,365.0",946.2,"2,51,498.6",269.1,,352.3,937.0,"1,653.0",413.0,452.0
7/31/90,362.5,268.9,"54,037.6",200.4,419.3,504.4,"6,299.5","1,691.1",362.5,1.0,"1,357.1","6,65,242.8","1,329.0","9,271.9","16,18,619.2",978.5,"2,58,821.0",268.9,,362.5,951.2,"1,691.1",419.3,457.4
8/31/90,394.7,281.4,"58,222.4",207.8,451.9,516.3,"6,831.9","1,843.4",394.7,1.1,"1,479.1","7,27,786.0","1,448.1","10,067.4","17,67,767.0","1,061.4","2,81,885.2",281.4,,394.7,"1,015.6","1,843.4",451.9,488.3
9/28/90,389.3,278.9,"53,951.1",207.2,450.5,508.6,"6,940.7","1,847.0",389.3,1.1,"1,461.3","7,26,705.5","1,430.8","9,855.5","17,53,516.5","1,066.8","2,78,861.9",278.9,,389.3,999.7,"1,847.0",450.5,471.9
10/31/90,380.7,265.0,"49,368.7",195.6,441.4,487.8,"6,878.5","1,795.0",380.7,1.0,"1,426.4","7,11,682.8","1,396.5","9,517.5","22,49,155.8","1,051.1","2,71,328.2",265.0,,380.7,967.2,"1,795.0",441.4,473.9
11/30/90,381.7,259.7,"49,284.8",194.3,444.3,479.5,"6,895.4","1,885.9",381.7,1.1,"1,430.4","7,18,332.7","1,401.2","9,544.6","24,10,533.5","1,075.1","2,72,504.3",259.7,,381.7,963.1,"1,885.9",444.3,493.6
12/31/90,377.0,258.9,"50,555.9",195.6,438.5,483.6,"6,841.7","1,978.6",377.0,1.1,"1,419.2","7,19,527.4","1,390.1","9,491.7","24,40,371.5","1,092.5","2,70,814.8",258.9,,377.0,958.2,"1,978.6",438.5,491.3
1/31/91,383.6,268.5,"51,280.3",198.3,443.5,487.4,"7,032.1","1,994.8",383.6,1.1,"1,435.1","7,30,354.4","1,405.6","9,659.1","25,29,699.2","1,107.3","2,74,857.1",268.5,,383.6,981.9,"1,994.8",443.5,492.0
2/28/91,363.8,249.6,"47,473.1",185.2,420.0,461.5,"6,849.6","1,913.3",363.8,1.1,"1,366.1","6,99,361.5","1,338.1","9,125.3","26,09,114.9","1,083.3","2,62,987.9",249.6,,363.8,923.7,"1,913.3",420.0,464.2
3/29/91,363.3,269.9,"49,841.6",199.2,420.5,504.3,"7,003.6","1,928.8",363.3,1.3,"1,369.0","7,10,357.3","1,340.8","9,232.0","26,76,599.6","1,196.6","2,64,880.0",269.9,,363.3,965.0,"1,928.8",420.5,471.3
4/30/91,358.4,280.8,"49,075.9",204.9,413.5,515.9,"7,145.3","1,898.5",358.4,1.4,"1,344.3","6,94,694.3","1,314.9","9,155.9","26,68,767.3","1,172.1","2,60,199.3",280.8,,358.4,982.7,"1,898.5",413.5,460.1
5/31/91,357.0,282.7,"49,332.5",207.0,410.5,519.8,"7,318.0","1,889.1",357.0,1.4,"1,340.5","6,90,505.5","1,310.6","9,116.0","28,12,118.4","1,160.5","2,59,245.0",282.7,,357.0,998.4,"1,889.1",410.5,461.6
6/28/91,366.7,301.7,"51,233.4",222.3,419.3,560.7,"7,699.4","1,982.2",366.7,1.6,"1,374.3","7,18,610.7","1,346.0","9,416.9","29,66,479.0","1,225.4","2,66,365.7",301.7,,366.7,"1,049.8","1,982.2",419.3,482.4
7/31/91,367.7,303.7,"50,685.5",223.0,422.4,569.7,"9,363.9","1,966.2",367.7,1.6,"1,376.5","7,20,154.1","1,346.9","9,443.7","31,69,564.0","1,219.0","2,67,400.5",303.7,,367.7,"1,058.2","1,966.2",422.4,476.5
8/30/91,356.3,287.4,"48,726.5",211.5,407.9,541.4,"9,195.7","1,904.6",356.3,1.6,"1,334.5","7,00,091.2","1,307.5","9,143.6","31,63,256.4","1,179.9","2,60,463.7",287.4,,356.3,"1,022.8","1,904.6",407.9,455.7
9/30/91,348.7,273.8,"46,866.0",202.2,396.5,517.1,"8,994.2","1,865.1",348.7,1.6,"1,308.7","6,84,421.6","1,280.0","8,910.5","32,69,036.9","1,160.4","2,57,498.6",273.8,,348.7,988.2,"1,865.1",396.5,439.3
10/31/91,358.7,280.9,"46,869.9",208.2,404.5,530.1,"9,251.2","1,929.5",358.7,1.7,"1,344.1","7,11,315.9","1,316.3","9,136.5","39,43,216.1","1,195.3","2,68,329.7",280.9,,358.7,"1,014.2","1,929.5",404.5,452.4
11/29/91,360.2,271.8,"46,682.7",202.5,407.1,516.8,"9,294.5","1,922.2",360.2,1.8,"1,350.7","7,14,270.4","1,322.1","9,160.4","44,57,148.6","1,199.4","2,71,015.2",271.8,,360.2,"1,005.8","1,922.2",407.1,457.8
12/31/91,361.7,265.4,"46,246.5",198.9,413.5,500.8,"9,315.3","1,929.4",361.7,1.8,"1,345.6","7,18,304.8","1,323.6","9,147.0","46,45,533.2","1,191.6","2,72,958.8",265.4,,361.7,998.8,"1,929.4",413.5,467.5
1/31/92,354.5,260.9,"44,448.0",196.1,410.1,497.8,"9,171.7","1,934.7",354.5,1.9,"1,332.4","7,12,311.7","1,304.6","8,977.7","43,80,351.3","1,181.1","2,71,170.8",260.9,,354.5,987.9,"1,934.7",410.1,475.0
2/28/92,353.9,266.4,"45,154.6",199.1,418.4,515.2,"9,185.5","1,961.6",353.9,2.0,"1,328.4","7,13,061.2","1,300.8","8,995.4","39,41,373.5","1,181.5","2,70,874.2",266.4,,353.9,996.2,"1,961.6",418.4,471.1
3/31/92,344.3,266.1,"45,748.0",199.7,410.4,519.7,"9,707.3","1,893.9",344.3,2.1,"1,291.0","6,96,852.1","1,264.3","8,813.1","38,91,858.0","1,170.5","2,65,677.5",266.1,,344.3,991.6,"1,893.9",410.4,454.0
4/30/92,338.6,259.2,"45,186.0",192.6,402.5,513.7,"9,751.6","1,855.8",338.6,2.2,"1,268.2","6,83,614.0","1,243.1","8,659.6","38,35,144.6","1,127.1","2,63,046.2",259.2,,338.6,973.8,"1,855.8",402.5,444.1
5/29/92,337.2,253.5,"44,060.4",186.2,404.5,502.5,"9,601.9","1,852.2",337.2,2.3,"1,262.9","6,84,176.6","1,237.5","8,599.1","37,75,444.5","1,119.1","2,63,625.0",253.5,,337.2,959.6,"1,852.2",404.5,445.7
6/30/92,340.8,249.0,"43,213.7",183.7,407.5,485.4,"9,684.5","1,856.0",340.8,2.3,"1,274.9","6,92,077.5","1,248.4","8,646.1","38,19,303.2","1,131.4","2,68,369.0",249.0,,340.8,956.9,"1,856.0",407.5,450.4
7/31/92,352.7,245.0,"44,365.3",183.9,420.3,470.4,"10,051.6","1,921.7",352.7,2.5,"1,323.8","7,19,048.3","1,296.3","8,905.4","39,56,493.7","1,171.5","2,77,623.8",245.0,,352.7,971.6,"1,921.7",420.3,473.5
8/31/92,343.1,232.4,"43,355.0",176.7,408.2,445.6,"9,712.6","1,858.3",343.1,2.4,"1,284.0","6,99,254.8","1,257.4","8,650.5","37,66,617.3","1,137.2","2,70,569.7",232.4,,343.1,947.4,"1,858.3",408.2,472.3
9/30/92,345.4,239.2,"42,349.4",187.2,422.0,440.9,"9,788.5","1,923.1",345.4,2.5,"1,297.5","7,06,667.1","1,271.0","8,699.0","37,95,079.0","1,143.8","2,72,297.6",239.2,,345.4,967.1,"1,923.1",422.0,478.6
10/30/92,344.4,250.6,"41,705.3",208.1,429.2,453.4,"9,776.5","1,945.2",344.4,2.6,"1,295.2","7,09,763.7","1,268.2","8,698.6","37,51,586.6","1,141.5","2,71,186.2",250.6,,344.4,993.7,"1,945.2",429.2,482.0
11/30/92,335.0,259.5,"41,493.3",219.4,424.6,478.6,"9,503.9","1,885.5",335.0,2.7,"1,257.2","6,90,435.0","1,231.1","8,526.0","36,26,713.0","1,111.9","2,63,171.5",259.5,,335.0,"1,003.2","1,885.5",424.6,485.8
12/31/92,334.8,260.2,"41,481.5",215.1,425.9,475.0,"9,655.0","1,930.9",334.8,2.8,"1,251.8","6,90,710.7","1,225.4","8,516.5","35,87,372.6","1,110.8","2,63,586.2",260.2,,334.8,"1,007.2","1,930.9",425.9,484.9
1/29/93,329.0,263.3,"41,124.1",214.5,419.9,486.1,"9,502.1","1,890.4",329.0,2.9,"1,232.4","6,80,891.0","1,207.6","8,383.0","34,68,532.6","1,092.7","2,60,939.2",263.3,148.4,329.0,"1,008.6","1,890.4",419.9,487.5
2/26/93,329.3,270.2,"39,751.4",228.9,414.9,500.4,"9,852.0","1,922.4",329.3,3.0,"1,234.5","6,83,587.3","1,209.1","8,394.8","34,54,963.5","1,098.3","2,62,840.4",270.2,188.4,329.3,"1,027.2","1,922.4",414.9,482.6
3/31/93,330.1,273.1,"38,614.5",225.8,411.7,501.8,"10,427.5","1,882.6",330.1,3.1,"1,237.1","6,83,501.7","1,211.4","8,386.4","34,45,595.4","1,099.2","2,61,226.1",273.1,209.0,330.1,"1,048.7","1,882.6",411.7,466.0
4/30/93,342.2,273.9,"38,423.8",221.3,431.8,498.8,"10,723.1","1,934.2",342.2,3.3,"1,284.2","7,10,517.6","1,258.3","8,632.0","35,80,482.1","1,140.1","2,72,236.8",273.9,249.4,342.2,"1,084.9","1,934.2",431.8,481.0
5/31/93,367.2,294.5,"40,488.1",237.3,466.1,532.9,"11,511.3","2,112.1",367.2,3.7,"1,377.8","7,64,506.4","1,349.1","9,255.1","38,77,117.8","1,227.1","2,93,765.6",294.5,317.8,367.2,"1,167.0","2,112.1",466.1,526.5
6/30/93,371.9,306.6,"39,938.8",246.6,475.8,549.2,"11,684.0","2,142.9",371.9,3.9,"1,396.2","7,78,875.5","1,366.8","9,378.5","39,48,000.9","1,242.9","2,99,310.0",306.6,398.9,371.9,"1,204.4","2,142.9",475.8,551.9
7/30/93,392.2,338.1,"42,233.5",262.1,502.8,594.1,"12,303.7","2,269.6",392.2,4.4,"1,471.5","8,24,023.0","1,440.8","9,924.2","41,64,134.6","1,312.6","3,16,345.7",338.1,407.6,392.2,"1,313.8","2,269.6",502.8,579.2
8/31/93,378.8,328.5,"39,319.1",253.9,494.7,567.4,"11,904.9","2,183.9",378.8,4.4,"1,419.7","7,96,066.3","1,388.7","9,532.8","40,16,036.7","1,268.0","3,06,298.7",328.5,374.6,378.8,"1,273.5","2,183.9",494.7,558.1
9/30/93,355.3,295.8,"37,455.7",232.9,469.4,503.7,"11,171.9","2,053.0",355.3,4.2,"1,331.6","7,49,694.7","1,303.9","8,930.3","38,19,642.4","1,191.3","2,86,838.9",295.8,352.8,355.3,"1,210.7","2,053.0",469.4,545.1
10/29/93,364.2,307.3,"38,964.1",242.1,482.8,524.6,"11,435.8","2,112.4",364.2,4.6,"1,365.1","7,68,972.3","1,336.7","9,197.7","39,14,516.3","1,223.8","2,94,858.8",307.3,428.7,364.2,"1,234.7","2,112.4",482.8,550.1
11/30/93,373.8,326.4,"40,294.8",252.4,492.5,559.5,"11,724.6","2,175.7",373.8,5.0,"1,401.9","7,88,225.2","1,372.6","9,483.1","40,40,520.7","1,257.5","3,01,580.3",326.4,449.5,373.8,"1,257.5","2,175.7",492.5,562.0
12/31/93,383.3,336.1,"42,127.2",257.2,511.0,562.2,"12,038.1","2,230.0",383.3,5.5,"1,440.2","8,11,028.3","1,409.7","9,771.7","41,61,017.0","1,292.0","3,10,665.5",336.1,471.3,383.3,"1,296.4","2,230.0",511.0,570.0
1/31/94,386.9,343.9,"43,083.3",259.0,509.5,568.9,"12,135.5","3,308.5",386.9,6.3,"1,450.6","8,16,342.9","1,420.9","9,879.9","41,80,719.2","1,302.3","3,13,569.8",343.9,509.6,386.9,"1,319.2","3,308.5",509.5,555.2
2/28/94,381.9,337.2,"40,569.6",258.1,512.5,556.1,"11,979.9","3,323.8",381.9,7.1,"1,432.3","8,11,522.4","1,401.9","9,691.3","41,56,090.0","1,287.1","3,09,127.5",337.2,598.5,381.9,"1,317.8","3,323.8",512.5,533.3
3/31/94,384.1,332.5,"40,405.1",257.5,524.1,549.0,"12,051.7","3,342.9",384.1,8.8,"1,440.4","8,25,715.7","1,410.7","9,715.6","41,78,140.1","1,295.9","3,10,138.5",332.5,652.5,384.1,"1,327.5","3,342.9",524.1,540.1
4/29/94,377.3,325.9,"39,039.5",254.4,521.5,543.0,"11,834.4","3,281.7",377.3,12.9,"1,414.9","8,14,195.0","1,385.6","9,528.6","41,23,598.3","1,273.6","3,05,079.8",325.9,672.9,377.3,"1,354.5","3,281.7",521.5,526.2
5/31/94,381.4,322.4,"39,611.0",253.8,526.7,539.4,"11,965.0","3,304.3",381.4,12.9,"1,430.4","8,24,444.1","1,401.5","9,614.7","41,79,310.6","1,289.2","3,07,510.5",322.4,713.6,381.4,"1,387.7","3,304.3",526.7,526.0
6/30/94,385.6,321.3,"39,532.0",252.9,533.4,529.8,"12,093.2","3,337.3",385.6,12.3,"1,445.8","8,35,554.1","1,416.2","9,690.3","42,07,490.6","1,303.5","3,10,909.3",321.3,749.4,385.6,"1,399.6","3,337.3",533.4,525.7
7/29/94,385.5,310.8,"37,965.2",249.3,532.9,510.4,"12,092.6","3,330.5",385.5,12.0,"1,445.8","8,35,562.2","1,416.1","9,627.6","42,13,599.5","1,301.3","3,10,289.5",310.8,773.8,385.5,"1,414.6","3,330.5",532.9,524.9
8/31/94,380.4,306.7,"38,001.2",246.6,524.4,501.2,"11,931.7","3,267.0",380.4,12.2,"1,426.5","8,23,327.0","1,396.7","9,514.7","41,77,359.6","1,283.5","3,05,630.8",306.7,801.5,380.4,"1,369.2","3,267.0",524.4,513.9
9/30/94,391.6,312.4,"38,672.6",250.2,530.3,505.0,"12,283.6","3,343.6",391.6,13.3,"1,468.6","8,52,094.9","1,438.3","9,776.2","42,99,794.5","1,320.6","3,13,418.6",312.4,905.5,391.6,"1,392.6","3,343.6",530.3,528.0
10/31/94,389.8,305.5,"38,370.5",242.8,526.0,493.2,"12,227.1","3,324.2",389.8,13.7,"1,462.3","8,46,934.0","1,431.2","9,731.3","42,60,308.5","1,316.0","3,11,316.5",305.5,"1,145.1",389.8,"1,380.5","3,324.2",526.0,528.0
11/30/94,384.4,305.9,"37,668.1",242.0,524.4,498.1,"12,065.8","3,273.7",384.4,14.0,"1,441.8","8,36,226.4","1,411.5","9,604.0","42,42,467.7","1,304.3","3,06,044.2",305.9,"1,208.6",384.4,"1,354.9","3,273.7",524.4,509.2
12/30/94,379.3,309.3,"37,998.0",243.1,525.9,504.1,"11,904.5","3,219.3",379.3,14.2,"1,422.6","8,29,880.3","1,396.4","9,521.1","41,92,392.0","1,292.2","3,00,339.1",309.3,"1,278.6",379.3,"1,350.7","3,219.3",525.9,490.2
1/31/95,378.6,302.5,"37,728.4",240.4,535.1,486.9,"11,875.4","3,195.3",378.6,15.3,"1,419.9","8,38,407.9","1,390.3","9,507.8","41,96,877.9","1,286.9","2,99,299.6",302.5,"1,454.3",378.6,"1,339.7","3,195.3",535.1,495.1
2/28/95,376.6,297.1,"36,976.3",239.6,527.4,478.6,"11,817.6","3,177.0",376.6,15.5,"1,412.5","8,35,416.0","1,383.3","9,420.7","41,98,804.5","1,281.5","2,97,871.8",297.1,"1,590.5",376.6,"1,341.2","3,177.0",527.4,506.1
3/31/95,382.1,290.6,"34,573.1",238.8,538.1,447.1,"12,074.7","3,220.3",382.1,16.0,"1,433.1","8,50,719.7","1,403.4","9,462.2","42,68,227.8","1,301.9","2,97,294.5",290.6,"1,789.3",382.1,"1,375.5","3,220.3",538.1,520.1
4/28/95,391.0,292.5,"32,759.1",243.3,538.4,444.6,"12,278.7","3,293.2",391.0,16.6,"1,466.6","8,72,017.5","1,436.2","9,605.7","43,94,921.4","1,333.8","2,99,898.0",292.5,"1,958.0",391.0,"1,408.5","3,293.2",538.4,531.7
5/31/95,385.2,291.4,"32,803.0",242.8,524.2,451.0,"12,101.2","3,203.6",385.2,16.7,"1,444.8","8,58,645.8","1,414.8","9,500.0","43,28,125.6","1,316.4","2,93,269.4",291.4,"1,955.2",385.2,"1,409.2","3,203.6",524.2,529.9
6/30/95,387.6,289.9,"32,762.3",243.0,533.9,448.3,"12,166.9","3,217.0",387.6,16.8,"1,453.6","8,63,244.0","1,423.4","9,557.1","43,40,752.8","1,322.6","2,94,864.6",289.9,"1,855.1",387.6,"1,419.0","3,217.0",533.9,538.4
7/31/95,386.2,285.4,"33,706.9",242.1,525.9,446.2,"12,118.5","3,206.0",386.2,17.3,"1,448.6","8,61,411.2","1,418.6","9,558.6","42,58,875.0","1,314.6","2,92,312.1",285.4,"1,753.8",386.2,"1,405.6","3,206.0",525.9,531.0
8/31/95,383.7,291.4,"36,304.7",244.7,520.1,458.8,"12,110.8","3,187.4",383.7,18.0,"1,439.0","8,63,833.7","1,409.1","9,573.4","42,50,802.3","1,304.5","2,94,769.8",291.4,"1,706.5",383.7,"1,396.0","3,187.4",520.1,517.5
9/29/95,383.1,294.3,"38,445.3",245.8,517.4,455.0,"12,720.7","3,186.5",383.1,18.4,"1,436.6","8,70,059.0","1,406.9","9,621.1","42,27,968.5","1,302.6","2,95,641.6",294.3,"1,707.5",383.1,"1,402.4","3,186.5",517.4,508.1
10/31/95,383.1,287.7,"38,616.1",242.8,515.4,438.8,"13,245.3","3,185.9",383.1,19.3,"1,437.0","8,68,385.2","1,407.2","9,620.7","42,19,707.9","1,302.7","2,93,919.3",287.7,"1,726.6",383.1,"1,398.4","3,185.9",515.4,505.9
11/30/95,385.3,288.3,"39,256.6",246.6,521.3,440.7,"13,363.8","3,203.2",385.3,20.4,"1,445.1","8,79,399.4","1,415.2","9,694.3","42,58,930.0","1,310.5","2,96,565.2",288.3,"1,758.8",385.3,"1,405.3","3,203.2",521.3,517.1
12/29/95,387.4,293.5,"39,386.2",251.8,530.9,451.1,"13,534.6","3,221.8",387.4,22.1,"1,453.2","8,85,577.4","1,423.1","9,745.6","42,52,109.0","1,318.4","2,98,644.9",293.5,"1,789.8",387.4,"1,419.5","3,221.8",530.9,523.0
1/31/96,399.5,305.1,"42,193.5",261.1,546.0,471.4,"14,294.6","3,322.8",399.5,24.3,"1,498.1","9,14,804.0","1,467.2","10,099.2","44,03,951.9","1,358.3","3,14,480.6",305.1,"1,887.6",399.5,"1,454.2","3,322.8",546.0,538.4
2/29/96,404.8,309.8,"42,784.8",263.5,556.8,484.0,"14,788.7","3,365.1",404.8,26.2,"1,518.0","9,31,424.9","1,486.6","10,217.1","44,49,920.3","1,376.6","3,15,714.3",309.8,"1,918.5",404.8,"1,515.7","3,365.1",556.8,535.6
3/29/96,396.2,304.5,"41,963.9",259.4,540.9,473.7,"13,584.9","3,300.3",396.2,27.3,"1,485.9","9,23,478.3","1,455.2","9,996.2","43,66,029.3","1,347.0","3,09,488.7",304.5,"1,917.8",396.2,"1,556.8","3,300.3",540.9,513.4
4/30/96,392.9,306.0,"42,102.1",259.4,533.9,479.6,"13,425.7","3,273.0",392.9,28.8,"1,473.3","9,15,155.0","1,442.9","9,932.8","43,36,835.9","1,336.3","3,06,567.7",306.0,"1,932.6",392.9,"1,656.5","3,273.0",533.9,499.6
5/31/96,391.9,308.9,"41,703.6",258.7,536.6,491.6,"13,662.2","3,264.2",391.9,30.3,"1,469.9","9,13,048.8","1,439.5","9,910.7","43,16,801.1","1,333.0","3,06,063.3",308.9,"1,957.1",391.9,"1,712.5","3,264.2",536.6,491.6
6/28/96,385.3,302.6,"41,978.4",249.9,526.1,484.5,"13,450.1","3,206.4",385.3,30.9,"1,444.9","8,97,646.6","1,415.1","9,766.7","42,44,365.7","1,310.1","3,07,558.7",302.6,"1,952.2",385.3,"1,676.0","3,206.4",526.1,486.8
7/31/96,383.5,296.7,"41,879.5",246.8,525.0,472.8,"13,582.6","3,188.8",383.5,31.9,"1,438.2","8,95,074.6","1,408.5","9,722.0","42,22,699.9","1,303.8","3,11,691.5",296.7,"1,975.8",383.5,"1,684.4","3,188.8",525.0,485.8
8/30/96,387.3,296.5,"41,771.8",249.8,531.4,466.0,"13,791.0","3,217.9",387.3,33.1,"1,452.7","9,07,093.9","1,422.6","9,793.4","42,65,702.5","1,316.3","3,16,596.8",296.5,"2,053.0",387.3,"1,753.2","3,217.9",531.4,494.8
9/30/96,383.2,296.8,"42,083.5",245.7,524.7,472.1,"13,670.9","3,182.0",383.2,34.3,"1,437.1","8,92,488.7","1,407.3","9,720.4","42,21,790.4","1,302.6","3,15,031.7",296.8,"2,064.2",383.2,"1,724.5","3,182.0",524.7,483.1
10/31/96,381.1,298.2,"42,824.1",240.3,514.7,479.4,"13,586.4","3,162.8",381.1,36.0,"1,429.2","8,85,530.1","1,399.5","9,706.2","41,97,634.7","1,295.5","3,15,203.6",298.2,"2,072.0",381.1,"1,743.9","3,162.8",514.7,481.2
11/29/96,377.9,292.7,"42,420.1",227.3,505.6,481.7,"13,495.4","3,136.1",377.9,37.5,"1,417.1","8,83,246.9","1,387.7","9,619.7","41,73,974.4","1,284.4","3,12,768.8",292.7,"2,073.6",377.9,"1,758.7","3,136.1",505.6,474.1
12/31/96,369.0,292.4,"41,975.3",222.1,502.3,489.5,"13,224.6","3,062.4",369.0,38.8,"1,383.9","8,68,453.7","1,355.2","9,439.9","41,07,390.0","1,254.5","3,09,643.9",292.4,"2,043.7",369.0,"1,729.2","3,062.4",502.3,462.8
1/31/97,355.1,290.0,"41,848.4",214.1,479.1,493.9,"12,735.5","2,945.9",355.1,40.1,"1,331.8","8,41,519.6","1,304.0","9,134.1","40,05,411.4","1,207.2","3,02,169.0",290.0,"1,992.2",355.1,"1,648.1","2,945.9",479.1,456.6
2/28/97,346.6,296.6,"42,627.8",213.3,469.6,504.3,"12,433.5","2,874.2",346.6,41.6,"1,299.8","8,26,035.7","1,272.7","8,996.2","38,62,842.2","1,177.0","3,00,240.3",296.6,"1,961.1",346.6,"1,543.2","2,874.2",469.6,451.2
3/31/97,351.8,305.5,"43,127.2",219.0,482.3,515.4,"12,615.8","2,918.5",351.8,44.1,"1,319.4","8,44,200.4","1,291.9","9,130.8","40,64,658.7","1,193.9","3,09,222.6",305.5,"2,007.2",351.8,"1,559.5","2,918.5",482.3,446.4
4/30/97,344.5,301.0,"43,271.4",211.4,480.1,503.3,"12,333.8","2,857.6",344.5,45.5,"1,292.0","8,31,282.1","1,265.1","8,976.2","40,14,246.4","1,169.2","3,07,812.3",301.0,"1,978.4",344.5,"1,530.0","2,857.6",480.1,442.2
5/30/97,343.8,299.2,"40,844.1",210.5,474.6,492.0,"12,310.7","2,851.4",343.8,47.5,"1,289.6","8,37,461.1","1,262.8","8,845.1","40,12,443.4","1,167.1","3,06,819.1",299.2,"1,979.9",343.8,"1,535.7","2,851.4",474.6,443.9
6/30/97,340.8,300.2,"38,953.7",207.2,471.5,491.4,"12,198.1","2,825.4",340.8,49.5,"1,278.1","8,27,918.5","1,251.5","8,588.9","39,74,189.5","1,156.8","3,03,008.9",300.2,"1,964.8",340.8,"1,533.3","2,825.4",471.5,451.9
7/31/97,324.1,295.5,"37,343.3",194.1,446.3,480.0,"11,578.4","2,687.2",324.1,50.0,"1,215.6","8,12,820.5","1,190.3","9,767.2","37,83,913.4","1,099.6","2,88,738.1",295.5,"1,876.4",324.1,"1,477.6","2,687.2",446.3,436.5
8/29/97,324.0,303.7,"38,167.1",202.1,450.2,490.0,"11,634.2","2,685.9",324.0,53.3,"1,215.2","8,87,400.3","1,190.0","10,484.1","37,87,682.4","1,099.9","2,90,405.5",303.7,"1,883.4",324.0,"1,517.6","2,685.9",450.2,437.8
